location,bedrooms,bath,size,price
"BlockC,BashundharaR-A,Dhaka",4,4,"2,100",16000000
"BlockC,BashundharaR-A,Dhaka",4,4,"2,100",16000000
"BlockC,BashundharaR-A,Dhaka",4,4,"2,100",16000000
"BlockC,BashundharaR-A,Dhaka",4,4,"2,100",16000000
"BlockC,BashundharaR-A,Dhaka",4,4,"2,100",16000000
"BlockC,BashundharaR-A,Dhaka",4,4,"2,100",16000000
"BlockC,BashundharaR-A,Dhaka",4,4,"2,100",16000000
"BlockC,BashundharaR-A,Dhaka",4,4,"2,100",16000000
"WestDhanmondiandShangkar,Dhanmondi,Dhaka",2,2,777,5050500
"Taltola,Agargaon,Dhaka",3,3,"1,300",5500000
"Sector11,Uttara,Dhaka",3,2,900,6000000
"Kallyanpur,Mirpur,Dhaka",3,3,"1,240",6500000
"Sector7,Uttara,Dhaka",3,2,"1,160",9000000
"Pirerbag,Mirpur,Dhaka",3,3,"1,200",5200000
"NurerChala,Badda,Dhaka",3,3,"1,254",8151000
"NurerChala,Badda,Dhaka",3,3,"1,270",8255000
"NurerChala,Badda,Dhaka",3,3,"1,235",8027500
"NurerChala,Badda,Dhaka",3,3,"1,565",11737500
"NurerChala,Badda,Dhaka",3,3,"1,550",11625000
"NurerChala,Badda,Dhaka",3,3,"1,254",8151000
"NurerChala,Badda,Dhaka",3,3,"1,270",8255000
"NurerChala,Badda,Dhaka",3,3,"1,235",8027500
"NurerChala,Badda,Dhaka",3,3,"1,565",11737500
"NurerChala,Badda,Dhaka",3,3,"1,259",8183500
"Sector12,Uttara,Dhaka",3,3,"1,300",10500000
"BlockA,BashundharaR-A,Dhaka",3,3,"1,250",10000000
"BlockD,BashundharaR-A,Dhaka",3,3,"1,500",12000000
"BlockF,BashundharaR-A,Dhaka",3,3,"1,640",13000000
"MotijheelExtension,Motijheel,Dhaka",3,2,"1,460",9500000
"BlockA,BashundharaR-A,Dhaka",3,3,"1,250",10000000
"BlockA,BashundharaR-A,Dhaka",3,3,"1,250",10000000
"UttarBadda,Badda,Dhaka",3,2,"1,004",5800000
"NurerChala,Badda,Dhaka",3,3,"1,550",11625000
"RoadNo18,Banani,Dhaka",3,3,"2,330",37000000
"RoadNo18,Banani,Dhaka",3,3,"2,370",35000000
"RoadNo18,Banani,Dhaka",3,3,"2,330",35000000
"RoadNo18,Banani,Dhaka",3,3,"2,330",37000000
"RoadNo18,Banani,Dhaka",3,3,"2,370",37000000
"BlockA,BashundharaR-A,Dhaka",3,3,"1,250",10000000
"ShiddheswariLane,Shiddheswari,Dhaka",3,3,"1,710",15000000
"ShiddheswariLane,Shiddheswari,Dhaka",3,3,"1,710",15000000
"Nikunja1,Nikunja,Dhaka",5,6,"5,000",80000000
"Kadamtali,Shyampur,Dhaka",3,3,"1,250",6250000
"ShiddeswariRoad,Shiddheswari,Dhaka",3,4,"2,092",20600000
"LichuBaganRoad,JoarSahara,Dhaka",3,2,785,4300000
"Section11,Mirpur,Dhaka",3,2,"1,300",4400000
"WestMonipur,Mirpur,Dhaka",2,2,835,3841000
"FreeSchoolStreet,Kathalbagan,Dhaka",3,2,"1,100",7500000
"FreeSchoolStreet,Kathalbagan,Dhaka",3,2,"1,100",7700000
"FreeSchoolStreet,Kathalbagan,Dhaka",3,2,850,5000000
"Pirerbag,Mirpur,Dhaka",3,4,"1,800",7500000
"Section10,Mirpur,Dhaka",3,3,"1,375",10000000
"WestMonipur,Mirpur,Dhaka",2,2,839,3859400
"Tejkunipara,Tejgaon,Dhaka",4,3,"1,470",12000000
"RoadNo7,Banani,Dhaka",3,3,"2,080",25000000
"Section10,Mirpur,Dhaka",3,3,"1,375",10300000
"Section10,Mirpur,Dhaka",3,3,"1,375",10300000
"Section10,Mirpur,Dhaka",3,3,"1,375",10300000
"Section10,Mirpur,Dhaka",3,3,"1,375",10300000
"Sector3,Uttara,Dhaka",3,3,"1,940",18000000
"Section10,Mirpur,Dhaka",3,3,"1,375",10300000
"Turag,Dhaka",4,3,"1,750",8900000
"BlockJ,BashundharaR-A,Dhaka",3,3,"2,300",16000000
"BlockJ,Banasree,Dhaka",3,2,"1,150",5800000
"BlockJ,BashundharaR-A,Dhaka",3,4,"2,300",16000000
"BlockD,BashundharaR-A,Dhaka",3,3,"1,400",12100000
"MetropalitanCooperativeSociety,Mohammadpur,Dhaka",3,3,"1,375",12000000
"Gulshan1,Gulshan,Dhaka",3,3,"2,169",32000000
"BlockC,AftabNagar,Dhaka",3,2,925,5800000
"BlockD,BashundharaR-A,Dhaka",3,4,"2,318",18500000
"Gulshan1,Gulshan,Dhaka",4,3,"3,200",30000000
"Sector6,Uttara,Dhaka",3,3,"1,320",11500000
"Sector6,Uttara,Dhaka",3,3,"1,320",11500000
"WestDhanmondiandShangkar,Dhanmondi,Dhaka",3,3,"1,440",9500000
"WestMalibag,Malibagh,Dhaka",3,3,"1,260",9300000
"Sector6,Uttara,Dhaka",3,3,"1,320",11500000
"BlockB,AftabNagar,Dhaka",3,3,"1,350",7500000
"Gulshan2,Gulshan,Dhaka",3,3,"2,364",30000000
"Taltola,DakshinKhan,Dhaka",3,3,"1,395",6500000
"AhmedNagar,Mirpur,Dhaka",2,2,775,3400000
"AhmedNagar,Mirpur,Dhaka",2,2,775,3400000
"BlockG,BashundharaR-A,Dhaka",3,3,"1,500",11000000
"NewEskaton,Eskaton,Dhaka",3,3,"1,700",14000000
"LakeCityConcord,Khilkhet,Dhaka",3,2,900,3000000
"BazarRoad,Dumni,Dhaka",2,2,951,2472600
"Taltola,DakshinKhan,Dhaka",3,3,"1,475",6800000
"BazarRoad,Dumni,Dhaka",3,3,"1,131",2940600
"BazarRoad,Dumni,Dhaka",3,3,"1,248",2745600
"BazarRoad,Dumni,Dhaka",3,2,963,2503800
"BazarRoad,Dumni,Dhaka",2,2,951,2472600
"BazarRoad,Dumni,Dhaka",3,3,"1,248",3244800
"BazarRoad,Dumni,Dhaka",3,2,"1,046",2800000
"Ashkona,DakshinKhan,Dhaka",3,2,"1,075",5000000
"BazarRoad,Dumni,Dhaka",3,2,"1,046",2719600
"SouthBaridharaResidentialArea,D.I.T.Project,Badda,Dhaka",2,2,800,3500000
"Tejkunipara,Tejgaon,Dhaka",3,3,910,6200000
"BazarRoad,Dumni,Dhaka",3,2,963,2600000
"Section10,Mirpur,Dhaka",3,3,"1,200",6600000
"AsadAvenue,Mohammadpur,Dhaka",4,3,"1,745",18000000
"SaatRawza,Bangshal,Dhaka",2,2,728,3000000
"SaatRawza,Bangshal,Dhaka",2,2,728,3000000
"BazarRoad,Dumni,Dhaka",3,3,"1,131",2940600
"Gulistan,Dhaka",1,2,"25,000",62500000
"WestNakhalpara,Tejgaon,Dhaka",1,2,"3,640",51750000
"SaatRawza,Bangshal,Dhaka",2,2,728,3000000
"Sector11,Uttara,Dhaka",4,4,"2,000",20000000
"Jhauchor,Hazaribag,Dhaka",3,3,"1,365",5500000
"BlockG,BashundharaR-A,Dhaka",3,4,"1,600",11200000
"BlockC,AftabNagar,Dhaka",4,4,"2,300",17500000
"Aainusbag,DakshinKhan,Dhaka",3,3,"1,475",7000000
"RupnagarR/A,Mirpur,Dhaka",3,3,"1,356",7500000
"RoadNo4,BaridharaDOHS,Dhaka",4,4,"2,600",27000000
"IbrahimpurBazarRoad,Ibrahimpur,Dhaka",3,2,"1,175",5500000
"NayaPaltan,Motijheel,Dhaka",3,3,"1,350",12000000
"Section12,Mirpur,Dhaka",2,2,650,2200000
"Gulshan2,Gulshan,Dhaka",4,4,"3,300",63000000
"Tejkunipara,Tejgaon,Dhaka",2,2,950,9000000
"WestNakhalpara,Tejgaon,Dhaka",3,3,"1,520",12000000
"BlockF,Mohammadpur,Dhaka",3,4,"2,000",15700000
"Sector7,Uttara,Dhaka",4,4,"2,500",22000000
"Section11,Mirpur,Dhaka",3,3,"1,160",7500000
"Tejkunipara,Tejgaon,Dhaka",3,3,910,6200000
"RoadNo8,Niketan,Dhaka",5,5,"2,572",23000000
"Sector10,Uttara,Dhaka",3,2,"1,050",6400000
"Faydabad,DakshinKhan,Dhaka",3,3,"1,240",5500000
"Faydabad,DakshinKhan,Dhaka",3,3,"1,240",4900000
"Faydabad,DakshinKhan,Dhaka",3,3,"1,300",5500000
"Faydabad,DakshinKhan,Dhaka",3,3,"1,420",6500000
"Faydabad,DakshinKhan,Dhaka",3,3,"1,240",5500000
"Faydabad,DakshinKhan,Dhaka",3,3,"1,240",5500000
"Faydabad,DakshinKhan,Dhaka",2,2,920,4000000
"Faydabad,DakshinKhan,Dhaka",3,3,"1,240",5500000
"Faydabad,DakshinKhan,Dhaka",2,2,920,4000000
"Faydabad,DakshinKhan,Dhaka",3,3,"1,300",5500000
"Sector13,Uttara,Dhaka",3,3,"1,500",15000000
"Kallyanpur,Mirpur,Dhaka",3,2,"1,145",6000000
"BlockJ,BashundharaR-A,Dhaka",3,3,"1,700",12000000
"RoadNo14,MohakhaliDOHS,Dhaka",3,3,"1,350",20000000
"Sector10,Uttara,Dhaka",3,2,"1,050",6000000
"Sector10,Uttara,Dhaka",3,2,"1,050",6000000
"SouthBanasreeProject,Banasree,Dhaka",3,3,"1,030",6500000
"Sector13,Uttara,Dhaka",3,3,"1,650",14000000
"Sector14,Uttara,Dhaka",3,3,"1,650",10000000
"AsadAvenue,Mohammadpur,Dhaka",3,3,"1,150",13000000
"Sector14,Uttara,Dhaka",3,3,"1,650",10000000
"Sector14,Uttara,Dhaka",3,3,"1,650",10000000
"BlockG,BashundharaR-A,Dhaka",3,4,"1,600",11200000
"Sector4,Uttara,Dhaka",3,3,"2,200",13000000
"MasjidRoad,BananiDOHS,Dhaka",4,5,"3,590",52000000
"MasjidRoad,BananiDOHS,Dhaka",4,5,"3,590",52000000
"NorthDhanmondiRoadKalabagan,Kalabagan,Dhaka",3,3,"1,407",13225800
"Section15,Mirpur,Dhaka",3,3,"1,872",13500000
"SouthBanasreeProject,Banasree,Dhaka",2,2,943,5000000
"BlockC,Lalmatia,Dhaka",3,4,"2,167",30000000
"BlockC,Lalmatia,Dhaka",3,4,"2,182",30500000
"Sector5,Uttara,Dhaka",3,3,"1,300",8000000
"Sector5,Uttara,Dhaka",3,3,"1,300",8000000
"SirSayedRoad,Mohammadpur,Dhaka",3,4,"1,600",22000000
"BlockC,BashundharaR-A,Dhaka",3,3,"1,570",13000000
"BlockF,BashundharaR-A,Dhaka",3,3,"1,650",12500000
"SalimullahRoad,Mohammadpur,Dhaka",2,2,650,3500000
"SalimullahRoad,Mohammadpur,Dhaka",2,2,650,3500000
"MirpurDOHS,Mirpur,Dhaka",4,4,"2,200",18500000
"Sector3,Uttara,Dhaka",4,4,"2,555",19000000
"Sector3,Uttara,Dhaka",4,4,"2,555",19000000
"Sector3,Uttara,Dhaka",4,4,"2,555",19000000
"Sector3,Uttara,Dhaka",4,4,"2,555",19500000
"Shuritola,Bangshal,Dhaka",2,1,400,1900000
"Shuritola,Bangshal,Dhaka",2,1,400,1900000
"BlockF,BashundharaR-A,Dhaka",3,3,"1,550",12500000
"BlockG,Banasree,Dhaka",3,3,"2,184",25000000
"BlockC,AftabNagar,Dhaka",4,4,"2,340",14800000
"BlockG,BashundharaR-A,Dhaka",3,4,"1,600",11200000
"BlockG,BashundharaR-A,Dhaka",3,4,"1,600",11200000
"BlockG,BashundharaR-A,Dhaka",3,4,"1,600",11200000
"BlockG,BashundharaR-A,Dhaka",3,4,"1,600",11200000
"EastRazaBazarRoad,Tejgaon,Dhaka",2,2,735,6000000
"EastRazaBazarRoad,Tejgaon,Dhaka",2,2,735,6000000
"ElephantRoad,Hatirpool,Dhaka",3,3,"1,200",8400000
"BlockB,AftabNagar,Dhaka",3,2,"1,100",7000000
"Goran,Khilgaon,Dhaka",3,3,"1,365",7000000
"NorthMugdapara,Mugdapara,Dhaka",48,10,"8,880",36000000
"Sector10,Uttara,Dhaka",3,3,"1,500",9000000
"Vatara,Badda,Dhaka",3,2,"1,045",4800000
"NorthManiknagar,Maniknagar,Dhaka",3,2,"1,180",5900000
"DhakaHousingMainRoad,Shyamoli,Dhaka",3,3,"1,420",8800000
"NorthManiknagar,Maniknagar,Dhaka",2,2,970,4000000
"RoadNo6A,Dhanmondi,Dhaka",3,3,"2,642",33000000
"NorthManiknagar,Maniknagar,Dhaka",3,2,"1,020",5000000
"Section11,Mirpur,Dhaka",2,2,650,3000000
"Section11,Mirpur,Dhaka",2,2,650,2800000
"MohammadiHousingLTD.,Mohammadpur,Dhaka",2,2,920,3200000
"Section11,Mirpur,Dhaka",4,3,"1,300",4500000
"RoadNo15,Banani,Dhaka",3,4,"2,141",32000000
"WestDhanmondiandShangkar,Dhanmondi,Dhaka",2,2,810,4050000
"RoadNo2,Shyamoli,Dhaka",2,2,950,5750000
"Sector3,Uttara,Dhaka",3,4,"1,550",14520000
"SouthBanasreeProject,Banasree,Dhaka",3,3,"1,150",6700000
"Gulshan1,Gulshan,Dhaka",3,4,"2,000",30000000
"RoadNo8,Banani,Dhaka",3,3,"2,130",26000000
"DhakaUddan,Mohammadpur,Dhaka",3,3,"1,100",4700000
"Sector12,Uttara,Dhaka",3,3,"1,542",10023000
"Sector4,Uttara,Dhaka",3,3,"1,700",12000000
"Sector4,Uttara,Dhaka",3,3,"1,700",12000000
"Sector10,Uttara,Dhaka",3,3,"1,500",6000000
"RoadNo12A,Dhanmondi,Dhaka",3,3,"2,100",35000000
"BaitulAmanHousingSociety,Adabor,Dhaka",3,3,"1,300",7000000
"BaitulAmanHousingSociety,Adabor,Dhaka",3,3,"1,300",7500000
"BlockL,BashundharaR-A,Dhaka",3,4,"2,467",15000000
"BlockN,BashundharaR-A,Dhaka",3,4,"2,184",12000000
"Sector12,Uttara,Dhaka",3,3,"1,531",10500000
"Sector5,Uttara,Dhaka",2,2,827,7150000
"Baigertek,Cantonment,Dhaka",3,3,"1,390",5282000
"RoadNo4A,Dhanmondi,Dhaka",3,3,"1,550",18000000
"Section6,Mirpur,Dhaka",2,2,650,2800000
"Sector10,Uttara,Dhaka",3,3,"1,500",10000000
"ComfortHousing,Adabor,Dhaka",3,3,"1,350",7300000
"Pallabi,Mirpur,Dhaka",3,3,"1,090",6000000
"Baigertek,Cantonment,Dhaka",3,3,"1,525",5795000
"Baigertek,Cantonment,Dhaka",3,3,"1,390",5282000
"Baigertek,Cantonment,Dhaka",3,3,"1,390",5282000
"ComfortHousing,Adabor,Dhaka",3,3,"1,250",6500000
"Sector10,Uttara,Dhaka",3,4,"1,575",10000000
"Baigertek,Cantonment,Dhaka",3,3,"1,525",5795000
"Baigertek,Cantonment,Dhaka",3,3,"1,525",5795000
"Sector13,Uttara,Dhaka",3,2,"1,480",10500000
"Baigertek,Cantonment,Dhaka",3,3,"1,390",5282000
"SegunbagichaKachaBazar,Shegunbagicha,Dhaka",1,2,"1,160",11000000
"SegunbagichaKachaBazar,Shegunbagicha,Dhaka",2,3,"1,119",11000000
"BlockF,Banasree,Dhaka",2,2,950,5500000
"Pallabi,Mirpur,Dhaka",2,1,450,1600000
"TopkhanaRoad,Shegunbagicha,Dhaka",3,4,"1,529",9000000
"DhakaUddan,Mohammadpur,Dhaka",3,2,"1,050",4500000
"Baigertek,Cantonment,Dhaka",3,3,"1,218",4800000
"Pallabi,Mirpur,Dhaka",2,2,650,2500000
"WestShewrapara,Mirpur,Dhaka",3,3,"1,400",6300000
"DhakaUddan,Mohammadpur,Dhaka",3,2,"1,050",4500000
"SouthBadda,Badda,Dhaka",2,2,"1,000",6000000
"Sector4,Uttara,Dhaka",3,3,"1,525",11500000
"Sector23,Purbachal,Dhaka",3,3,"2,184",14000000
"WestShewrapara,Mirpur,Dhaka",3,3,"1,400",6300000
"WestShewrapara,Mirpur,Dhaka",3,3,"1,400",6300000
"Pirerbag,Mirpur,Dhaka",3,3,"1,500",6000000
"NorthDhanmondiRoad,Kalabagan,Dhaka",3,3,"1,305",9600000
"Pirerbag,Mirpur,Dhaka",3,3,"1,500",6000000
"Sector23,Purbachal,Dhaka",3,3,"2,160",14000000
"Sector23,Purbachal,Dhaka",3,3,"2,184",13000000
"NorthRoad,Dhanmondi,Dhaka",2,2,"1,120",6400000
"Gulshan1,Gulshan,Dhaka",4,4,"3,000",70000000
"Section10,Mirpur,Dhaka",2,2,935,4800000
"Pirerbag,Mirpur,Dhaka",3,3,"1,350",6000000
"Pirerbag,Mirpur,Dhaka",3,3,"1,350",6000000
"DhakaUddan,Mohammadpur,Dhaka",3,3,"1,265",5000000
"BankColony,Savar,Dhaka",2,2,780,3000000
"BankColony,Savar,Dhaka",2,2,860,3360000
"BankColony,Savar,Dhaka",2,2,850,3150000
"BankColony,Savar,Dhaka",2,2,760,2780000
"BankColony,Savar,Dhaka",2,2,850,3150000
"BankColony,Savar,Dhaka",2,2,850,3150000
"Rajabari,UttarKhan,Dhaka",3,3,"1,250",4000000
"Rajabari,UttarKhan,Dhaka",3,3,"1,250",3750000
"Rajabari,UttarKhan,Dhaka",3,3,"1,250",3750000
"BankColony,Savar,Dhaka",2,2,780,3000000
"BankColony,Savar,Dhaka",2,2,860,3360000
"BankColony,Savar,Dhaka",2,2,760,2780000
"BankColony,Savar,Dhaka",2,2,760,2780000
"Sector10,Uttara,Dhaka",4,4,"1,700",6000000
"Chowdhuripara,Khilgaon,Dhaka",2,2,820,6500000
"MiddlePaikpara,Mirpur,Dhaka",3,2,"1,000",3800000
"Section6,Mirpur,Dhaka",3,3,"1,320",7500000
"BlockF,Banasree,Dhaka",3,3,"1,250",7000000
"LakeCityConcord,Khilkhet,Dhaka",3,2,"1,320",5800000
"BakshiBazar,Lalbagh,Dhaka",3,3,"1,180",9500000
"RanavolaRoad,Turag,Dhaka",3,2,"1,150",5900000
"Chamilibag,Shantinagar,Dhaka",3,3,"1,698",11000000
"Sector7,Uttara,Dhaka",3,3,"1,406",10500000
"Pallabi,Mirpur,Dhaka",3,3,"1,460",9000000
"NurjahanRoad,Mohammadpur,Dhaka",2,2,700,5400000
"RanavolaRoad,Turag,Dhaka",3,3,"1,150",5900000
"RanavolaRoad,Turag,Dhaka",3,3,"1,150",5900000
"RanavolaRoad,Turag,Dhaka",3,2,"1,150",5900000
"RanavolaRoad,Turag,Dhaka",3,3,"1,150",5900000
"Sector10,Uttara,Dhaka",2,2,"1,000",5000000
"Sector10,Uttara,Dhaka",2,2,"1,000",5000000
"Sector10,Uttara,Dhaka",2,2,"1,000",5000000
"Sector10,Uttara,Dhaka",2,2,"1,000",5000000
"Sector6,Uttara,Dhaka",3,3,"1,800",12000000
"UttarBadda,Badda,Dhaka",3,4,"1,250",5500000
"Sector12,Uttara,Dhaka",3,3,"1,700",12000000
"Sector6,Uttara,Dhaka",3,4,"1,679",13500000
"Sector3,Uttara,Dhaka",5,6,"3,860",35000000
"Sector4,Uttara,Dhaka",3,3,"1,700",11800000
"Sector10,Uttara,Dhaka",3,3,"2,184",65000000
"Sector5,Uttara,Dhaka",3,3,"2,184",22000000
"Section10,Mirpur,Dhaka",3,3,"1,175",8000000
"Gulbag,Malibagh,Dhaka",4,4,"2,129",11000000
"ElephantRoad,Hatirpool,Dhaka",7,2,"2,100",16800000
"NurerChala,Badda,Dhaka",3,3,"1,675",10500000
"WestKazipara,Mirpur,Dhaka",3,2,"1,000",3800000
"Sector5,Uttara,Dhaka",3,3,"1,250",8000000
"Sector5,Uttara,Dhaka",3,3,"1,250",8000000
"IndiraRoad,Tejgaon,Dhaka",3,3,"1,365",9000000
"WestShewrapara,Mirpur,Dhaka",3,2,"1,000",5800000
"WestShewrapara,Mirpur,Dhaka",3,2,"1,000",5800000
"BlockD,Banasree,Dhaka",3,3,"1,320",8500000
"Pirerbag,Mirpur,Dhaka",3,2,920,3700000
"MiddleBadda,Badda,Dhaka",3,3,"1,940",11640000
"Sector10,Uttara,Dhaka",3,3,"1,300",7500000
"RoadNo4,Banani,Dhaka",3,4,"2,612",25000000
"Section11,Mirpur,Dhaka",3,3,"1,260",6800000
"Section11,Mirpur,Dhaka",3,3,"1,260",6800000
"Farmgate,Tejgaon,Dhaka",3,3,"1,455",13500000
"BlockH,BashundharaR-A,Dhaka",4,4,"2,600",32000000
"Sector10,Uttara,Dhaka",3,3,"1,376",10500000
"BlockH,BashundharaR-A,Dhaka",4,4,"2,600",32000000
"BlockH,BashundharaR-A,Dhaka",4,4,"2,600",32000000
"Section1,Mirpur,Dhaka",3,3,"1,542",8500000
"BlockH,BashundharaR-A,Dhaka",4,4,"2,600",32000000
"NewEskatonRoad,Eskaton,Dhaka",3,3,"1,895",15000000
"NewEskatonRoad,Eskaton,Dhaka",3,4,"1,785",18000000
"Paikpara,Mirpur,Dhaka",3,3,"1,300",6700000
"Sector9,Uttara,Dhaka",3,4,"2,000",22000000
"Sector10,Uttara,Dhaka",3,3,"1,525",7500000
"Sector10,Uttara,Dhaka",3,3,"1,528",7500000
"EastRampura,Rampura,Dhaka",4,4,"1,510",7000000
"EastRazaBazarRoad,Tejgaon,Dhaka",2,2,735,6500000
"EastRazaBazarRoad,Tejgaon,Dhaka",2,2,735,6500000
"EastManiknagar,Maniknagar,Dhaka",2,2,"1,980",8250000
"MiddleBadda,Badda,Dhaka",3,3,"1,150",5175000
"MiddleBadda,Badda,Dhaka",3,3,"1,200",5400000
"Mainertek,UttarKhan,Dhaka",3,3,"3,640",10000000
"Sector12,Uttara,Dhaka",3,2,"1,160",7500000
"MiddleBadda,Badda,Dhaka",2,3,"1,100",5500000
"MiddleBadda,Badda,Dhaka",2,3,"1,100",5500000
"MiddleBadda,Badda,Dhaka",2,3,"1,100",5500000
"Ashkona,DakshinKhan,Dhaka",3,3,"1,280",7640000
"Ashkona,DakshinKhan,Dhaka",3,3,"1,275",7612500
"MiddleBadda,Badda,Dhaka",2,3,"1,100",5500000
"MiddleBadda,Badda,Dhaka",2,3,"1,100",5500000
"MiddleBadda,Badda,Dhaka",2,3,"1,100",5500000
"Ashkona,DakshinKhan,Dhaka",2,2,900,5550000
"Ashkona,DakshinKhan,Dhaka",3,3,"1,280",7640000
"Ashkona,DakshinKhan,Dhaka",3,3,"1,280",7640000
"RoadNo2,Shyamoli,Dhaka",3,2,970,4500000
"Goran,Khilgaon,Dhaka",2,2,950,5000000
"Pirerbag,Mirpur,Dhaka",3,3,"1,110",6200000
"GreenRoad,Kathalbagan,Dhaka",3,2,950,6300000
"Ashkona,DakshinKhan,Dhaka",3,3,"1,100",6650000
"Hemayetpur,Savar,Dhaka",3,3,"3,640",4500000
"Manda,Mugdapara,Dhaka",3,3,"3,600",24000000
"EastManiknagar,Maniknagar,Dhaka",3,3,900,3500000
"Mastertek,Cantonment,Dhaka",3,3,940,3500000
"Sector4,Uttara,Dhaka",12,10,"6,684",65000000
"Sector18,Uttara,Dhaka",3,4,"1,654",8500000
"WestAgargaon,Agargaon,Dhaka",3,4,"1,450",6500000
"BlockJ,Baridhara,Dhaka",3,3,"1,334",12000000
"ShyamoliHousing(2ndProject),Adabor,Dhaka",2,2,850,3800000
"ShyamoliHousing(2ndProject),Adabor,Dhaka",2,2,750,3500000
"ShyamoliHousing(2ndProject),Adabor,Dhaka",2,2,750,3500000
"ShyamoliHousing(2ndProject),Adabor,Dhaka",2,2,850,3800000
"Darussalam,Mirpur,Dhaka",2,3,"1,000",6200000
"NobodoyHousingSociety,Mohammadpur,Dhaka",3,3,"1,500",8500000
"Mahuthtuli,Bangshal,Dhaka",2,2,650,2925000
"SouthMonipur,Mirpur,Dhaka",2,2,"1,000",4500000
"SouthMonipur,Mirpur,Dhaka",2,2,"1,000",4500000
"SouthMonipur,Mirpur,Dhaka",2,2,"1,000",4500000
"SouthMonipur,Mirpur,Dhaka",2,2,"1,000",4500000
"SouthMonipur,Mirpur,Dhaka",2,2,"1,000",4500000
"MiddleBadda,Badda,Dhaka",3,2,"1,050",5040000
"MiddleBadda,Badda,Dhaka",3,2,"1,050",5040000
"MiddleBadda,Badda,Dhaka",3,2,"1,050",5040000
"Manda,Mugdapara,Dhaka",4,2,900,3200000
"WestAgargaon,Agargaon,Dhaka",3,3,"1,200",5000000
"Tejkunipara,Tejgaon,Dhaka",3,3,"1,300",9500000
"Kallyanpur,Mirpur,Dhaka",3,3,"1,100",6000000
"Sector9,Purbachal,Dhaka",3,3,"2,184",21000000
"Sector8,Purbachal,Dhaka",3,3,"3,640",32000000
"Purbachal,Dhaka",3,3,"2,184",16000000
"Sector7,Purbachal,Dhaka",3,3,"3,640",28500000
"Sector3,Purbachal,Dhaka",3,3,"7,280",130000000
"Purbachal,Dhaka",3,3,"3,640",27000000
"Sector3,Purbachal,Dhaka",3,3,"5,400",40000000
"WestKazipara,Mirpur,Dhaka",2,2,975,4500000
"MirpurDOHS,Mirpur,Dhaka",4,4,"2,200",23000000
"SonatongorMasjidRoad,Hazaribag,Dhaka",3,3,"1,080",5400000
"KutumGoli,Agargaon,Dhaka",2,2,980,4704000
"KutumGoli,Agargaon,Dhaka",3,2,"1,100",5280000
"KutumGoli,Agargaon,Dhaka",3,2,"1,100",5280000
"KutumGoli,Agargaon,Dhaka",3,2,"1,100",5280000
"AliAndNurRealEstate,Mohammadpur,Dhaka",3,3,"1,090",6540000
"GreenRoad,Kathalbagan,Dhaka",3,3,"1,605",16000000
"FreeSchoolStreet,Kathalbagan,Dhaka",3,3,"1,503",10000000
"BlockF,BashundharaR-A,Dhaka",3,3,"1,550",11000000
"BlockF,BashundharaR-A,Dhaka",3,3,"1,550",10000000
"RoadNo7A,Dhanmondi,Dhaka",3,3,"2,570",42000000
"RoadNo7A,Dhanmondi,Dhaka",3,3,"2,674",44000000
"FreeSchoolStreet,Kathalbagan,Dhaka",3,3,"1,278",8500000
"KutumGoli,Agargaon,Dhaka",2,2,980,4704000
"SouthMonipur,Mirpur,Dhaka",2,2,"1,000",4500000
"Sector7,Uttara,Dhaka",3,3,"1,530",11000000
"Kallyanpur,Mirpur,Dhaka",2,1,650,2500000
"Kallyanpur,Mirpur,Dhaka",2,1,650,2500000
"Kallyanpur,Mirpur,Dhaka",2,1,650,2500000
"RupnagarR/A,Mirpur,Dhaka",4,3,"1,400",9200000
"RoadNo6,Dhanmondi,Dhaka",3,3,"1,205",12500000
"EastShewrapara,Mirpur,Dhaka",3,2,"1,008",6000000
"CrescentRoad,Kathalbagan,Dhaka",3,3,"1,575",16000000
"BlockC,BashundharaR-A,Dhaka",4,5,"2,200",18000000
"NewEskaton,Eskaton,Dhaka",3,3,"1,440",11500000
"PCCultureHousing,Mohammadpur,Dhaka",3,4,"1,650",9600000
"Jurain,Shyampur,Dhaka",6,3,"1,800",7800000
"Kallyanpur,Mirpur,Dhaka",2,1,650,2500000
"Kallyanpur,Mirpur,Dhaka",2,1,650,2500000
"Kallyanpur,Mirpur,Dhaka",2,1,650,2500000
"Sector4,Uttara,Dhaka",3,3,"1,450",12000000
"Sector4,Uttara,Dhaka",3,3,"1,450",12000000
"Gandaria,Sutrapur,Dhaka",2,2,930,4650000
"Mahuthtuli,Bangshal,Dhaka",2,2,650,2925000
"Gulbag,Malibagh,Dhaka",2,2,"3,640",32000000
"Gulshan1,Gulshan,Dhaka",3,3,"1,100",11600000
"ShiddeswariRoad,Shiddheswari,Dhaka",4,3,"2,745",37000000
"RoadNo12A,Dhanmondi,Dhaka",3,4,"1,800",15000000
"PoribaghRoadNumber2,Paribagh,Dhaka",3,4,"2,572",35000000
"KutumGoli,Agargaon,Dhaka",2,2,980,4704000
"KutumGoli,Agargaon,Dhaka",2,2,980,4704000
"Gandaria,Sutrapur,Dhaka",2,2,930,5115000
"Gandaria,Sutrapur,Dhaka",2,2,930,4650000
"ShiddheswariLane,Shiddheswari,Dhaka",3,4,"1,550",16500000
"BlockF,BashundharaR-A,Dhaka",3,4,"1,500",14000000
